AREA,,,BCA,CEN,NES,NOR,NTE,OCC,ORI,PEN,,BCA,CEN,NES,NOR,NTE,OCC,ORI,PEN
Year,,,2020,2020,2020,2020,2020,2020,2020,2020,,2020,2020,2020,2020,2020,2020,2020,2020
Month,Day,HORA,,,,,,,,,,,,,,,,,
3,12,9,890,"7,402","6,118","2,191","3,006","9,245","5,716","1,495",,0.89,7.40,6.12,2.19,3.01,9.25,5.72,1.50
3,12,10,903,"7,710","6,247","2,248","3,047","9,363","5,867","1,539",,0.90,7.71,6.25,2.25,3.05,9.36,5.87,1.54
3,12,11,915,"7,750","6,336","2,294","3,108","9,506","5,961","1,568",,0.92,7.75,6.34,2.29,3.11,9.51,5.96,1.57
3,12,12,914,"7,716","6,440","2,363","3,124","9,589","5,985","1,578",,0.91,7.72,6.44,2.36,3.12,9.59,5.99,1.58
3,12,13,910,"7,767","6,583","2,384","3,106","9,669","6,091","1,598",,0.91,7.77,6.58,2.38,3.11,9.67,6.09,1.60
3,12,14,915,"7,722","6,664","2,423","3,116","9,630","6,163","1,628",,0.92,7.72,6.66,2.42,3.12,9.63,6.16,1.63
3,12,15,913,"7,708","6,712","2,422","3,152","9,678","6,192","1,654",,0.91,7.71,6.71,2.42,3.15,9.68,6.19,1.65
3,12,16,907,"7,811","6,730","2,424","3,140","9,646","6,261","1,660",,0.91,7.81,6.73,2.42,3.14,9.65,6.26,1.66
3,12,17,885,"7,849","6,608","2,408","3,109","9,467","6,202","1,604",,0.89,7.85,6.61,2.41,3.11,9.47,6.20,1.60
3,12,18,889,"8,066","6,496","2,377","3,083","9,220","6,416","1,658",,0.89,8.07,6.50,2.38,3.08,9.22,6.42,1.66
3,12,19,936,"8,343","6,499","2,414","3,185","9,376","6,945","1,668",,0.94,8.34,6.50,2.41,3.19,9.38,6.95,1.67
3,12,20,938,"8,155","6,377","2,444","3,196","9,299","6,897","1,652",,0.94,8.16,6.38,2.44,3.20,9.30,6.90,1.65
3,12,21,905,"7,847","6,256","2,432","3,130","9,000","6,659","1,640",,0.91,7.85,6.26,2.43,3.13,9.00,6.66,1.64
3,12,22,856,"7,500","6,278","2,381","3,023","8,705","6,492","1,609",,0.86,7.50,6.28,2.38,3.02,8.71,6.49,1.61
3,12,23,801,"7,031","6,218","2,315","2,868","8,491","6,228","1,547",,0.80,7.03,6.22,2.32,2.87,8.49,6.23,1.55
3,13,0,758,"6,357","6,082","2,224","2,727","8,104","5,954","1,463",,0.76,6.36,6.08,2.22,2.73,8.10,5.95,1.46
3,13,1,727,"6,058","5,807","2,123","2,642","7,802","5,724","1,383",,0.73,6.06,5.81,2.12,2.64,7.80,5.72,1.38
3,13,2,704,"5,953","5,714","2,044","2,580","7,612","5,591","1,322",,0.70,5.95,5.71,2.04,2.58,7.61,5.59,1.32
3,13,3,696,"5,702","5,643","1,985","2,570","7,587","5,452","1,269",,0.70,5.70,5.64,1.99,2.57,7.59,5.45,1.27
3,13,4,701,"5,936","5,644","1,952","2,567","7,531","5,432","1,241",,0.70,5.94,5.64,1.95,2.57,7.53,5.43,1.24
3,13,5,727,"6,212","5,781","1,954","2,608","7,646","5,515","1,234",,0.73,6.21,5.78,1.95,2.61,7.65,5.52,1.23
3,13,6,766,"6,511","5,813","1,991","2,706","7,963","5,524","1,230",,0.77,6.51,5.81,1.99,2.71,7.96,5.52,1.23
3,13,7,807,"6,790","5,914","2,020","2,801","8,384","5,569","1,331",,0.81,6.79,5.91,2.02,2.80,8.38,5.57,1.33
3,13,8,846,"7,254","6,223","2,080","2,911","8,931","5,706","1,454",,0.85,7.25,6.22,2.08,2.91,8.93,5.71,1.45
3,13,9,870,"7,531","6,398","2,160","3,012","9,263","5,949","1,529",,0.87,7.53,6.40,2.16,3.01,9.26,5.95,1.53
3,13,10,897,"7,806","6,571","2,231","3,068","9,445","6,121","1,576",,0.90,7.81,6.57,2.23,3.07,9.45,6.12,1.58
3,13,11,911,"7,902","6,692","2,300","3,092","9,556","6,187","1,606",,0.91,7.90,6.69,2.30,3.09,9.56,6.19,1.61
3,13,12,912,"7,987","6,741","2,349","3,105","9,696","6,287","1,625",,0.91,7.99,6.74,2.35,3.11,9.70,6.29,1.63
3,13,13,912,"7,960","6,877","2,368","3,104","9,736","6,368","1,645",,0.91,7.96,6.88,2.37,3.10,9.74,6.37,1.65
3,13,14,914,"7,918","6,887","2,400","3,108","9,661","6,428","1,666",,0.91,7.92,6.89,2.40,3.11,9.66,6.43,1.67
3,13,15,897,"8,022","6,898","2,404","3,088","9,679","6,452","1,689",,0.90,8.02,6.90,2.40,3.09,9.68,6.45,1.69
3,13,16,883,"7,886","6,871","2,394","3,083","9,657","6,468","1,684",,0.88,7.89,6.87,2.39,3.08,9.66,6.47,1.68
3,13,17,867,"7,810","6,748","2,345","3,056","9,499","6,330","1,629",,0.87,7.81,6.75,2.35,3.06,9.50,6.33,1.63
3,13,18,874,"7,944","6,565","2,272","3,020","9,168","6,550","1,679",,0.87,7.94,6.57,2.27,3.02,9.17,6.55,1.68
3,13,19,920,"8,180","6,551","2,323","3,099","9,114","6,967","1,688",,0.92,8.18,6.55,2.32,3.10,9.11,6.97,1.69
3,13,20,918,"7,933","6,579","2,393","3,142","9,050","7,017","1,680",,0.92,7.93,6.58,2.39,3.14,9.05,7.02,1.68
3,13,21,891,"7,678","6,463","2,386","3,082","8,775","6,827","1,672",,0.89,7.68,6.46,2.39,3.08,8.78,6.83,1.67
3,13,22,844,"7,312","6,462","2,340","2,995","8,457","6,666","1,651",,0.84,7.31,6.46,2.34,3.00,8.46,6.67,1.65
3,13,23,791,"7,023","6,377","2,286","2,876","8,227","6,506","1,617",,0.79,7.02,6.38,2.29,2.88,8.23,6.51,1.62
3,14,0,742,"6,363","6,177","2,219","2,739","7,900","6,202","1,559",,0.74,6.36,6.18,2.22,2.74,7.90,6.20,1.56
3,14,1,709,"6,082","5,946","2,111","2,643","7,653","6,038","1,480",,0.71,6.08,5.95,2.11,2.64,7.65,6.04,1.48
3,14,2,690,"5,798","5,807","2,040","2,579","7,453","5,822","1,402",,0.69,5.80,5.81,2.04,2.58,7.45,5.82,1.40
3,14,3,673,"5,722","5,751","1,980","2,541","7,335","5,722","1,354",,0.67,5.72,5.75,1.98,2.54,7.34,5.72,1.35
3,14,4,673,"5,658","5,691","1,928","2,525","7,393","5,643","1,319",,0.67,5.66,5.69,1.93,2.53,7.39,5.64,1.32
3,14,5,686,"5,693","5,622","1,934","2,541","7,413","5,650","1,287",,0.69,5.69,5.62,1.93,2.54,7.41,5.65,1.29
3,14,6,706,"5,917","5,588","1,942","2,580","7,578","5,575","1,261",,0.71,5.92,5.59,1.94,2.58,7.58,5.58,1.26
3,14,7,732,"6,294","5,745","1,934","2,602","7,794","5,523","1,345",,0.73,6.29,5.75,1.93,2.60,7.79,5.52,1.35
3,14,8,770,"6,417","5,950","1,989","2,717","8,251","5,643","1,440",,0.77,6.42,5.95,1.99,2.72,8.25,5.64,1.44
3,14,9,792,"6,891","6,107","2,092","2,805","8,618","5,807","1,507",,0.79,6.89,6.11,2.09,2.81,8.62,5.81,1.51
3,14,10,821,"7,021","6,251","2,179","2,877","8,710","5,949","1,546",,0.82,7.02,6.25,2.18,2.88,8.71,5.95,1.55
3,14,11,840,"7,040","6,307","2,227","2,916","8,830","6,081","1,570",,0.84,7.04,6.31,2.23,2.92,8.83,6.08,1.57
3,14,12,829,"7,172","6,338","2,284","2,916","8,887","6,194","1,567",,0.83,7.17,6.34,2.28,2.92,8.89,6.19,1.57
3,14,13,830,"7,306","6,376","2,303","2,922","8,868","6,246","1,558",,0.83,7.31,6.38,2.30,2.92,8.87,6.25,1.56
3,14,14,809,"7,154","6,328","2,305","2,910","8,673","6,129","1,561",,0.81,7.15,6.33,2.31,2.91,8.67,6.13,1.56
3,14,15,798,"7,232","6,283","2,308","2,870","8,558","6,129","1,568",,0.80,7.23,6.28,2.31,2.87,8.56,6.13,1.57
3,14,16,801,"7,177","6,294","2,290","2,855","8,532","6,094","1,577",,0.80,7.18,6.29,2.29,2.86,8.53,6.09,1.58
3,14,17,789,"7,208","6,167","2,286","2,870","8,505","6,095","1,571",,0.79,7.21,6.17,2.29,2.87,8.51,6.10,1.57
3,14,18,805,"7,399","6,082","2,210","2,853","8,341","6,377","1,647",,0.81,7.40,6.08,2.21,2.85,8.34,6.38,1.65
3,14,19,847,"7,795","6,323","2,242","2,953","8,843","7,080","1,682",,0.85,7.80,6.32,2.24,2.95,8.84,7.08,1.68
3,14,20,844,"7,759","6,320","2,320","3,005","8,821","7,132","1,677",,0.84,7.76,6.32,2.32,3.01,8.82,7.13,1.68
3,14,21,819,"7,493","6,145","2,306","2,934","8,523","7,005","1,670",,0.82,7.49,6.15,2.31,2.93,8.52,7.01,1.67
3,14,22,777,"7,117","5,933","2,242","2,822","8,110","6,709","1,637",,0.78,7.12,5.93,2.24,2.82,8.11,6.71,1.64
3,14,23,730,"6,441","5,879","2,171","2,695","7,660","6,418","1,594",,0.73,6.44,5.88,2.17,2.70,7.66,6.42,1.59
3,15,0,692,"6,053","5,697","2,087","2,569","7,286","6,050","1,525",,0.69,6.05,5.70,2.09,2.57,7.29,6.05,1.53
3,15,1,663,"5,730","5,510","1,991","2,466","6,989","5,884","1,447",,0.66,5.73,5.51,1.99,2.47,6.99,5.88,1.45
3,15,2,645,"5,665","5,373","1,945","2,413","6,869","5,698","1,389",,0.65,5.67,5.37,1.95,2.41,6.87,5.70,1.39
3,15,3,632,"5,417","5,250","1,897","2,364","6,711","5,523","1,346",,0.63,5.42,5.25,1.90,2.36,6.71,5.52,1.35
3,15,4,629,"5,299","5,157","1,847","2,357","6,695","5,433","1,304",,0.63,5.30,5.16,1.85,2.36,6.70,5.43,1.30
3,15,5,627,"5,479","5,140","1,837","2,356","6,645","5,405","1,274",,0.63,5.48,5.14,1.84,2.36,6.65,5.41,1.27
3,15,6,634,"5,384","5,130","1,858","2,379","6,646","5,211","1,218",,0.63,5.38,5.13,1.86,2.38,6.65,5.21,1.22
3,15,7,634,"5,293","5,068","1,828","2,353","6,581","5,164","1,245",,0.63,5.29,5.07,1.83,2.35,6.58,5.16,1.25
3,15,8,666,"5,659","5,033","1,802","2,405","6,797","5,144","1,286",,0.67,5.66,5.03,1.80,2.41,6.80,5.14,1.29
3,15,9,695,"5,932","5,104","1,889","2,465","7,014","5,269","1,323",,0.70,5.93,5.10,1.89,2.47,7.01,5.27,1.32
3,15,10,716,"6,149","5,150","1,941","2,503","7,066","5,390","1,352",,0.72,6.15,5.15,1.94,2.50,7.07,5.39,1.35
3,15,11,730,"6,142","5,254","1,992","2,492","7,138","5,470","1,379",,0.73,6.14,5.25,1.99,2.49,7.14,5.47,1.38
3,15,12,730,"6,109","5,253","2,025","2,533","7,220","5,483","1,405",,0.73,6.11,5.25,2.03,2.53,7.22,5.48,1.41
3,15,13,728,"6,191","5,285","2,026","2,540","7,240","5,530","1,420",,0.73,6.19,5.29,2.03,2.54,7.24,5.53,1.42
3,15,14,726,"6,152","5,273","2,039","2,530","7,212","5,554","1,428",,0.73,6.15,5.27,2.04,2.53,7.21,5.55,1.43
3,15,15,720,"6,203","5,242","2,035","2,535","7,220","5,585","1,446",,0.72,6.20,5.24,2.04,2.54,7.22,5.59,1.45
3,15,16,718,"6,389","5,272","2,045","2,525","7,184","5,619","1,468",,0.72,6.39,5.27,2.05,2.53,7.18,5.62,1.47
3,15,17,716,"6,407","5,171","2,034","2,506","7,144","5,664","1,475",,0.72,6.41,5.17,2.03,2.51,7.14,5.66,1.48
3,15,18,729,"6,604","5,088","2,022","2,507","7,234","5,953","1,572",,0.73,6.60,5.09,2.02,2.51,7.23,5.95,1.57
3,15,19,782,"7,346","5,382","2,078","2,669","7,798","6,746","1,631",,0.78,7.35,5.38,2.08,2.67,7.80,6.75,1.63
3,15,20,787,"7,218","5,422","2,158","2,739","7,934","6,888","1,656",,0.79,7.22,5.42,2.16,2.74,7.93,6.89,1.66
3,15,21,765,"7,019","5,396","2,151","2,710","7,792","6,780","1,668",,0.77,7.02,5.40,2.15,2.71,7.79,6.78,1.67
3,15,22,731,"6,866","5,243","2,112","2,630","7,485","6,463","1,643",,0.73,6.87,5.24,2.11,2.63,7.49,6.46,1.64
3,15,23,681,"6,153","5,088","2,053","2,524","7,072","6,096","1,598",,0.68,6.15,5.09,2.05,2.52,7.07,6.10,1.60
3,16,0,647,"5,565","4,871","1,980","2,417","6,601","5,732","1,524",,0.65,5.57,4.87,1.98,2.42,6.60,5.73,1.52
3,16,1,620,"5,300","4,713","1,910","2,339","6,403","5,484","1,453",,0.62,5.30,4.71,1.91,2.34,6.40,5.48,1.45
3,16,2,602,"5,078","4,558","1,859","2,289","6,241","5,301","1,394",,0.60,5.08,4.56,1.86,2.29,6.24,5.30,1.39
3,16,3,586,"5,058","4,505","1,823","2,268","6,160","5,179","1,343",,0.59,5.06,4.51,1.82,2.27,6.16,5.18,1.34
3,16,4,587,"4,966","4,427","1,792","2,250","6,129","5,094","1,302",,0.59,4.97,4.43,1.79,2.25,6.13,5.09,1.30
3,16,5,597,"5,147","4,611","1,798","2,280","6,157","5,078","1,281",,0.60,5.15,4.61,1.80,2.28,6.16,5.08,1.28
3,16,6,616,"5,011","4,685","1,813","2,313","6,251","4,995","1,243",,0.62,5.01,4.69,1.81,2.31,6.25,5.00,1.24
3,16,7,634,"5,036","4,708","1,801","2,330","6,357","4,895","1,296",,0.63,5.04,4.71,1.80,2.33,6.36,4.90,1.30
3,16,8,667,"5,676","4,841","1,868","2,430","6,750","5,071","1,372",,0.67,5.68,4.84,1.87,2.43,6.75,5.07,1.37
3,16,9,701,"5,993","5,047","1,973","2,545","7,105","5,309","1,422",,0.70,5.99,5.05,1.97,2.55,7.11,5.31,1.42
3,16,10,725,"6,132","5,068","2,055","2,632","7,288","5,523","1,457",,0.73,6.13,5.07,2.06,2.63,7.29,5.52,1.46
3,16,11,747,"6,252","5,137","2,130","2,707","7,494","5,654","1,485",,0.75,6.25,5.14,2.13,2.71,7.49,5.65,1.49
3,16,12,754,"6,465","5,270","2,182","2,738","7,613","5,768","1,508",,0.75,6.47,5.27,2.18,2.74,7.61,5.77,1.51
3,16,13,759,"6,517","5,289","2,204","2,768","7,664","5,786","1,518",,0.76,6.52,5.29,2.20,2.77,7.66,5.79,1.52
3,16,14,753,"6,338","5,212","2,234","2,792","7,705","5,814","1,538",,0.75,6.34,5.21,2.23,2.79,7.71,5.81,1.54
3,16,15,751,"6,395","5,355","2,249","2,751","7,640","5,837","1,557",,0.75,6.40,5.36,2.25,2.75,7.64,5.84,1.56
3,16,16,748,"6,438","5,328","2,276","2,817","7,622","5,806","1,568",,0.75,6.44,5.33,2.28,2.82,7.62,5.81,1.57
3,16,17,746,"6,519","5,250","2,261","2,819","7,551","5,869","1,560",,0.75,6.52,5.25,2.26,2.82,7.55,5.87,1.56
3,16,18,762,"6,937","5,403","2,220","2,808","7,492","6,228","1,652",,0.76,6.94,5.40,2.22,2.81,7.49,6.23,1.65
3,16,19,825,"7,526","5,759","2,248","2,949","8,043","6,937","1,709",,0.83,7.53,5.76,2.25,2.95,8.04,6.94,1.71
3,16,20,829,"7,492","5,846","2,352","3,012","8,098","6,963","1,718",,0.83,7.49,5.85,2.35,3.01,8.10,6.96,1.72
3,16,21,799,"7,226","5,676","2,349","2,957","7,893","6,797","1,708",,0.80,7.23,5.68,2.35,2.96,7.89,6.80,1.71
3,16,22,748,"6,747","5,488","2,298","2,840","7,492","6,456","1,668",,0.75,6.75,5.49,2.30,2.84,7.49,6.46,1.67
3,16,23,693,"5,849","5,420","2,219","2,674","6,977","5,982","1,595",,0.69,5.85,5.42,2.22,2.67,6.98,5.98,1.60
3,17,0,651,"5,332","5,274","2,114","2,542","6,647","5,656","1,508",,0.65,5.33,5.27,2.11,2.54,6.65,5.66,1.51
3,17,1,626,"5,130","5,198","2,027","2,483","6,400","5,468","1,422",,0.63,5.13,5.20,2.03,2.48,6.40,5.47,1.42
3,17,2,612,"4,980","5,085","1,962","2,444","6,317","5,283","1,358",,0.61,4.98,5.09,1.96,2.44,6.32,5.28,1.36
3,17,3,608,"4,999","5,017","1,921","2,413","6,231","5,163","1,304",,0.61,5.00,5.02,1.92,2.41,6.23,5.16,1.30
3,17,4,618,"4,989","5,032","1,884","2,428","6,314","5,085","1,275",,0.62,4.99,5.03,1.88,2.43,6.31,5.09,1.28
3,17,5,657,"5,479","5,168","1,865","2,488","6,528","5,113","1,258",,0.66,5.48,5.17,1.87,2.49,6.53,5.11,1.26
3,17,6,732,"6,189","5,453","1,893","2,655","7,001","5,234","1,246",,0.73,6.19,5.45,1.89,2.66,7.00,5.23,1.25
3,17,7,784,"6,632","5,727","1,921","2,767","7,527","5,301","1,350",,0.78,6.63,5.73,1.92,2.77,7.53,5.30,1.35
3,17,8,817,"6,805","5,943","1,999","2,920","8,205","5,498","1,479",,0.82,6.81,5.94,2.00,2.92,8.21,5.50,1.48
3,17,9,840,"7,238","6,164","2,108","3,052","8,613","5,705","1,561",,0.84,7.24,6.16,2.11,3.05,8.61,5.71,1.56
3,17,10,856,"7,276","6,351","2,196","3,105","8,814","5,854","1,606",,0.86,7.28,6.35,2.20,3.11,8.81,5.85,1.61
3,17,11,865,"7,551","6,456","2,247","3,176","8,987","5,990","1,634",,0.87,7.55,6.46,2.25,3.18,8.99,5.99,1.63
3,17,12,863,"7,586","6,611","2,290","3,225","9,108","6,144","1,639",,0.86,7.59,6.61,2.29,3.23,9.11,6.14,1.64
3,17,13,871,"7,610","6,863","2,293","3,234","9,205","6,125","1,662",,0.87,7.61,6.86,2.29,3.23,9.21,6.13,1.66
3,17,14,872,"7,608","6,805","2,309","3,285","9,212","6,177","1,676",,0.87,7.61,6.81,2.31,3.29,9.21,6.18,1.68
3,17,15,870,"7,653","6,968","2,307","3,265","9,223","6,260","1,709",,0.87,7.65,6.97,2.31,3.27,9.22,6.26,1.71
3,17,16,859,"7,809","6,903","2,318","3,227","9,249","6,265","1,705",,0.86,7.81,6.90,2.32,3.23,9.25,6.27,1.71
3,17,17,845,"7,676","6,845","2,324","3,227","9,095","6,237","1,661",,0.85,7.68,6.85,2.32,3.23,9.10,6.24,1.66
3,17,18,855,"7,749","6,531","2,279","3,176","8,840","6,470","1,710",,0.86,7.75,6.53,2.28,3.18,8.84,6.47,1.71
3,17,19,908,"8,173","6,587","2,301","3,280","9,071","6,950","1,728",,0.91,8.17,6.59,2.30,3.28,9.07,6.95,1.73
3,17,20,909,"8,023","6,594","2,352","3,324","9,087","7,037","1,723",,0.91,8.02,6.59,2.35,3.32,9.09,7.04,1.72
3,17,21,880,"7,702","6,419","2,352","3,281","8,811","6,859","1,721",,0.88,7.70,6.42,2.35,3.28,8.81,6.86,1.72
3,17,22,828,"7,320","6,462","2,297","3,171","8,510","6,607","1,705",,0.83,7.32,6.46,2.30,3.17,8.51,6.61,1.71
3,17,23,771,"6,746","6,383","2,224","3,018","8,202","6,298","1,660",,0.77,6.75,6.38,2.22,3.02,8.20,6.30,1.66
3,18,0,724,"5,961","6,253","2,138","2,877","7,857","6,029","1,580",,0.72,5.96,6.25,2.14,2.88,7.86,6.03,1.58
3,18,1,692,"5,743","6,067","2,053","2,793","7,621","5,898","1,499",,0.69,5.74,6.07,2.05,2.79,7.62,5.90,1.50
3,18,2,673,"5,537","5,936","1,995","2,747","7,458","5,730","1,441",,0.67,5.54,5.94,2.00,2.75,7.46,5.73,1.44
3,18,3,664,"5,538","5,810","1,963","2,721","7,385","5,598","1,382",,0.66,5.54,5.81,1.96,2.72,7.39,5.60,1.38
3,18,4,670,"5,593","5,762","1,934","2,726","7,399","5,461","1,344",,0.67,5.59,5.76,1.93,2.73,7.40,5.46,1.34
3,18,5,694,"6,097","5,818","1,952","2,768","7,511","5,581","1,321",,0.69,6.10,5.82,1.95,2.77,7.51,5.58,1.32
3,18,6,746,"6,316","5,915","1,990","2,859","7,747","5,635","1,307",,0.75,6.32,5.92,1.99,2.86,7.75,5.64,1.31
3,18,7,802,"6,603","5,989","2,018","2,947","8,159","5,628","1,391",,0.80,6.60,5.99,2.02,2.95,8.16,5.63,1.39
3,18,8,834,"6,980","6,185","2,054","3,073","8,714","5,754","1,496",,0.83,6.98,6.19,2.05,3.07,8.71,5.75,1.50
3,18,9,853,"7,175","6,357","2,124","3,197","9,020","6,012","1,572",,0.85,7.18,6.36,2.12,3.20,9.02,6.01,1.57
3,18,10,875,"7,296","6,484","2,170","3,258","9,190","6,114","1,616",,0.88,7.30,6.48,2.17,3.26,9.19,6.11,1.62
3,18,11,885,"7,447","6,569","2,208","3,292","9,367","6,251","1,655",,0.89,7.45,6.57,2.21,3.29,9.37,6.25,1.66
3,18,12,891,"7,511","6,751","2,241","3,331","9,445","6,369","1,668",,0.89,7.51,6.75,2.24,3.33,9.45,6.37,1.67
3,18,13,896,"7,504","6,870","2,242","3,329","9,529","6,468","1,688",,0.90,7.50,6.87,2.24,3.33,9.53,6.47,1.69
3,18,14,895,"7,673","6,899","2,229","3,328","9,471","6,518","1,716",,0.90,7.67,6.90,2.23,3.33,9.47,6.52,1.72
3,18,15,888,"7,795","6,936","2,217","3,329","9,465","6,531","1,732",,0.89,7.80,6.94,2.22,3.33,9.47,6.53,1.73
3,18,16,882,"7,785","6,930","2,226","3,292","9,479","6,596","1,739",,0.88,7.79,6.93,2.23,3.29,9.48,6.60,1.74
3,18,17,863,"7,786","6,901","2,222","3,243","9,326","6,544","1,685",,0.86,7.79,6.90,2.22,3.24,9.33,6.54,1.69
3,18,18,870,"7,854","6,595","2,187","3,254","9,040","6,756","1,735",,0.87,7.85,6.60,2.19,3.25,9.04,6.76,1.74
3,18,19,923,"8,215","6,682","2,203","3,311","9,215","7,164","1,770",,0.92,8.22,6.68,2.20,3.31,9.22,7.16,1.77
3,18,20,924,"8,111","6,633","2,241","3,333","9,204","7,149","1,767",,0.92,8.11,6.63,2.24,3.33,9.20,7.15,1.77
3,18,21,893,"7,714","6,588","2,230","3,252","8,909","6,977","1,757",,0.89,7.71,6.59,2.23,3.25,8.91,6.98,1.76
3,18,22,837,"7,181","6,640","2,176","3,153","8,563","6,784","1,747",,0.84,7.18,6.64,2.18,3.15,8.56,6.78,1.75
3,18,23,789,"6,874","6,520","2,111","3,010","8,341","6,572","1,698",,0.79,6.87,6.52,2.11,3.01,8.34,6.57,1.70
3,19,0,739,"6,193","6,385","2,019","2,865","7,945","6,248","1,626",,0.74,6.19,6.39,2.02,2.87,7.95,6.25,1.63
3,19,1,706,"5,847","6,149","1,930","2,775","7,687","6,052","1,551",,0.71,5.85,6.15,1.93,2.78,7.69,6.05,1.55
3,19,2,691,"5,703","6,009","1,876","2,711","7,504","5,870","1,480",,0.69,5.70,6.01,1.88,2.71,7.50,5.87,1.48
3,19,3,680,"5,719","5,901","1,844","2,689","7,460","5,767","1,417",,0.68,5.72,5.90,1.84,2.69,7.46,5.77,1.42
3,19,4,687,"5,701","5,899","1,816","2,690","7,459","5,675","1,375",,0.69,5.70,5.90,1.82,2.69,7.46,5.68,1.38
3,19,5,706,"6,171","5,910","1,826","2,728","7,572","5,694","1,350",,0.71,6.17,5.91,1.83,2.73,7.57,5.69,1.35
3,19,6,739,"6,513","5,956","1,860","2,823","7,765","5,634","1,326",,0.74,6.51,5.96,1.86,2.82,7.77,5.63,1.33
3,19,7,791,"6,861","6,015","1,888","2,904","8,157","5,643","1,416",,0.79,6.86,6.02,1.89,2.90,8.16,5.64,1.42
3,19,8,828,"7,145","6,336","1,973","3,049","8,688","5,765","1,528",,0.83,7.15,6.34,1.97,3.05,8.69,5.77,1.53
3,19,9,850,"7,544","6,477","2,086","3,129","9,040","6,089","1,594",,0.85,7.54,6.48,2.09,3.13,9.04,6.09,1.59
3,19,10,874,"7,647","6,674","2,163","3,194","9,175","6,283","1,636",,0.87,7.65,6.67,2.16,3.19,9.18,6.28,1.64
3,19,11,883,"7,878","6,892","2,234","3,241","9,337","6,316","1,661",,0.88,7.88,6.89,2.23,3.24,9.34,6.32,1.66
3,19,12,892,"7,632","7,063","2,290","3,265","9,459","6,504","1,677",,0.89,7.63,7.06,2.29,3.27,9.46,6.50,1.68
3,19,13,901,"7,822","7,181","2,300","3,263","9,529","6,535","1,701",,0.90,7.82,7.18,2.30,3.26,9.53,6.54,1.70
3,19,14,901,"7,877","7,093","2,336","3,278","9,504","6,586","1,720",,0.90,7.88,7.09,2.34,3.28,9.50,6.59,1.72
3,19,15,897,"7,859","7,219","2,348","3,263","9,432","6,689","1,740",,0.90,7.86,7.22,2.35,3.26,9.43,6.69,1.74
3,19,16,877,"7,905","7,298","2,346","3,265","9,433","6,631","1,744",,0.88,7.91,7.30,2.35,3.27,9.43,6.63,1.74
3,19,17,867,"8,007","7,148","2,320","3,253","9,295","6,521","1,696",,0.87,8.01,7.15,2.32,3.25,9.30,6.52,1.70
3,19,18,874,"8,166","7,033","2,244","3,201","9,016","6,724","1,734",,0.87,8.17,7.03,2.24,3.20,9.02,6.72,1.73
3,19,19,927,"8,240","7,028","2,261","3,289","9,183","7,243","1,763",,0.93,8.24,7.03,2.26,3.29,9.18,7.24,1.76
3,19,20,924,"8,053","6,993","2,331","3,354","9,183","7,192","1,764",,0.92,8.05,6.99,2.33,3.35,9.18,7.19,1.76
3,19,21,896,"7,664","6,990","2,310","3,306","8,861","7,035","1,765",,0.90,7.66,6.99,2.31,3.31,8.86,7.04,1.77
3,19,22,841,"7,274","6,921","2,253","3,204","8,560","6,865","1,758",,0.84,7.27,6.92,2.25,3.20,8.56,6.87,1.76
3,19,23,787,"6,856","6,850","2,165","3,055","8,328","6,657","1,715",,0.79,6.86,6.85,2.17,3.06,8.33,6.66,1.72
3,20,0,742,"6,174","6,708","2,063","2,921","7,978","6,383","1,647",,0.74,6.17,6.71,2.06,2.92,7.98,6.38,1.65
3,20,1,708,"6,033","6,480","1,965","2,846","7,689","6,063","1,572",,0.71,6.03,6.48,1.97,2.85,7.69,6.06,1.57
3,20,2,691,"5,798","6,299","1,908","2,779","7,480","5,937","1,503",,0.69,5.80,6.30,1.91,2.78,7.48,5.94,1.50
3,20,3,680,"5,640","6,176","1,851","2,732","7,391","5,767","1,441",,0.68,5.64,6.18,1.85,2.73,7.39,5.77,1.44
3,20,4,687,"5,780","6,059","1,822","2,724","7,395","5,736","1,404",,0.69,5.78,6.06,1.82,2.72,7.40,5.74,1.40
3,20,5,703,"6,081","5,959","1,839","2,760","7,494","5,710","1,373",,0.70,6.08,5.96,1.84,2.76,7.49,5.71,1.37
3,20,6,733,"6,371","6,083","1,879","2,851","7,706","5,711","1,338",,0.73,6.37,6.08,1.88,2.85,7.71,5.71,1.34
3,20,7,780,"6,659","6,259","1,870","2,913","8,094","5,713","1,423",,0.78,6.66,6.26,1.87,2.91,8.09,5.71,1.42
3,20,8,819,"7,058","6,357","1,955","3,059","8,691","5,819","1,526",,0.82,7.06,6.36,1.96,3.06,8.69,5.82,1.53
3,20,9,843,"7,377","6,611","2,061","3,146","9,015","5,982","1,595",,0.84,7.38,6.61,2.06,3.15,9.02,5.98,1.60
3,20,10,860,"7,581","6,662","2,141","3,207","9,144","6,124","1,624",,0.86,7.58,6.66,2.14,3.21,9.14,6.12,1.62
3,20,11,873,"7,728","6,757","2,199","3,241","9,267","6,415","1,645",,0.87,7.73,6.76,2.20,3.24,9.27,6.42,1.65
3,20,12,882,"7,870","6,621","2,230","3,266","9,402","6,386","1,656",,0.88,7.87,6.62,2.23,3.27,9.40,6.39,1.66
3,20,13,890,"7,912","6,674","2,245","3,268","9,474","6,461","1,676",,0.89,7.91,6.67,2.25,3.27,9.47,6.46,1.68
